chr	pos	strand	context	ratio	eff_CT_count	C_count	CT_count	rev_G_count	rev_GA_count	CI_lower	CI_upper
J02459.1	31428	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31438	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31457	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	31467	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	31487	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	31496	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	31498	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	31532	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	31534	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	31587	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	31596	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31601	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31619	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31630	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31650	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	31656	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	31674	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	31686	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31691	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31701	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31704	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31706	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31717	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31737	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31740	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	31767	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	31770	+	CG	0.429	7.00	3	10	7	10	0.158	0.750
J02459.1	31776	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	31806	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	31816	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	31827	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	31890	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31895	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	31911	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	31929	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31938	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31941	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31946	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31960	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31977	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	31992	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	31998	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	32003	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	32020	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	32048	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	32087	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	32106	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32113	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32120	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32122	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32125	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32145	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	32156	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	32180	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	32216	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32223	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32234	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32236	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32241	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32248	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	32273	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	32281	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32285	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32318	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32329	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	32356	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	32365	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32376	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	32385	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	32391	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	32408	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	32410	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	32426	+	CG	0.333	12.00	4	16	12	16	0.138	0.609
J02459.1	32428	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	32431	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	32450	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	32456	+	CG	0.444	9.00	4	13	9	13	0.189	0.733
J02459.1	32463	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	32473	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	32482	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32491	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32560	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32576	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	32586	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	32591	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32618	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	32631	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	32637	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	32648	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	32663	+	CG	0.655	7.64	5	12	7	11	0.323	0.883
J02459.1	32675	+	CG	0.625	8.00	5	13	8	13	0.306	0.863
J02459.1	32685	+	CG	0.625	8.00	5	13	8	13	0.306	0.863
J02459.1	32690	+	CG	0.625	8.00	5	13	8	13	0.306	0.863
J02459.1	32712	+	CG	0.833	6.00	5	11	6	11	0.436	0.970
J02459.1	32719	+	CG	0.833	6.00	5	11	6	11	0.436	0.970
J02459.1	32747	+	CG	0.833	6.00	5	11	6	11	0.436	0.970
J02459.1	32762	+	CG	0.750	4.00	3	7	4	7	0.301	0.954
J02459.1	32767	+	CG	0.750	4.00	3	7	4	7	0.301	0.954
J02459.1	32790	+	CG	0.750	4.00	3	7	4	7	0.301	0.954
J02459.1	32795	+	CG	0.833	6.00	5	11	6	11	0.436	0.970
J02459.1	32812	+	CG	0.833	6.00	5	11	6	11	0.436	0.970
J02459.1	32871	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	32889	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	32908	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	32918	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	32922	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	32947	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	32952	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	32965	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	32975	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33013	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33042	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33046	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33063	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33065	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33087	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33106	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33144	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33148	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33150	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33158	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33243	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33246	+	CG	1.000	9.00	9	18	9	18	0.701	1.000
J02459.1	33249	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33257	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33273	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33288	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33361	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33369	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33379	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33384	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33393	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33402	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33418	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33488	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33495	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33500	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33509	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33522	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33531	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33541	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33586	+	CG	1.000	11.00	11	22	11	22	0.741	1.000
J02459.1	33592	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33610	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33661	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	33694	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33725	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33760	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33774	+	CG	1.000	9.00	9	18	9	18	0.701	1.000
J02459.1	33832	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33841	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33871	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	33932	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	33980	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	33997	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34001	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34012	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34024	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34135	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34138	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34142	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34158	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34216	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	34241	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	34279	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	34289	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	34333	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34381	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34422	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34432	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34447	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34455	+	CG	1.000	5.00	5	10	5	10	0.566	1.000
J02459.1	34508	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34517	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34521	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34565	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34631	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34658	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34678	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34698	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34718	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34731	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	34749	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	34766	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	34776	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	34823	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	34923	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	35052	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35074	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35093	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	35095	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	35099	+	CG	1.000	5.00	5	10	5	10	0.566	1.000
J02459.1	35122	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35134	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35143	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35199	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35210	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35221	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35229	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35236	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35244	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35257	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	35273	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	35327	+	CG	0.400	5.00	2	7	5	7	0.118	0.769
J02459.1	35329	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	35332	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	35336	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	35338	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	35341	+	CG	0.429	7.00	3	10	7	10	0.158	0.750
J02459.1	35344	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	35414	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35425	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35427	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35451	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35457	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	35465	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	35477	+	CG	0.909	11.00	10	21	11	21	0.623	0.984
J02459.1	35482	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	35548	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	35571	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	35597	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	35621	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35641	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35787	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35791	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35809	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	35812	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	35821	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	35885	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	35902	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	35908	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	35929	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	35956	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	36011	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	36048	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36051	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36053	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36064	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36074	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	36128	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	36180	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36205	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36211	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36255	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	36337	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	36392	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36442	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36459	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	36488	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	36613	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36647	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36654	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36658	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36682	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36721	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36723	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36754	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36775	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36785	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	36790	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	36820	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36859	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	36868	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	36906	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	36967	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	37059	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	37086	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	37094	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	37169	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	37204	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37207	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37224	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37236	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37259	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37277	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37343	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37436	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37451	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37484	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37560	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37653	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	37668	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37682	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37697	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37721	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	37751	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37754	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37799	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37829	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37888	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37891	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37895	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37942	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	37957	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	37980	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	37984	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38007	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	38050	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38077	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38109	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38112	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38124	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38126	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38152	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38175	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	38187	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	38195	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	38216	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38249	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38366	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	38378	+	CG	1.000	16.00	16	32	16	32	0.806	1.000
J02459.1	38383	+	CG	1.000	16.00	16	32	16	32	0.806	1.000
J02459.1	38393	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	38398	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	38406	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	38422	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	38448	+	CG	1.000	14.00	14	28	14	28	0.785	1.000
J02459.1	38461	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38472	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38545	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38551	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38554	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38564	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38571	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	38573	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	38586	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38606	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38610	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38613	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38620	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38624	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	38715	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38733	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38743	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38760	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	38772	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	38807	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	38811	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	38827	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	38857	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	38898	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	38913	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	38938	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	38964	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	38994	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	39045	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	39065	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	39161	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	39177	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	39201	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	39221	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	39240	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	39273	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	39276	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	39309	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	39329	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	39351	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	39358	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	39367	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	39373	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	39378	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	39382	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	39391	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	39393	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	39412	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	39441	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
